Date,Time,PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),T,RH,AH,CO(GT)
1/21/2005,11:00:00,1440,1311,815,482,183,9.3,54.5,0.6415,4.2
1/21/2005,12:00:00,1522,1365,841,464,189,10.2,53.1,0.6608,4.5
1/21/2005,13:00:00,1517,1403,827,451,198,11.1,51.4,0.679,5
1/21/2005,14:00:00,1300,1113,402,573,142,12.8,46.9,0.6919,2.9
1/21/2005,15:00:00,1401,1204,415,526,139,13.1,48,0.7181,3
1/21/2005,16:00:00,1551,1303,435,469,99,13.5,51.5,0.793,3.3
1/21/2005,17:00:00,1411,1191,570,519,135,13.4,51.2,0.7808,1.4
1/21/2005,18:00:00,1434,1239,530,506,223,12.1,55.3,0.7777,2.3
1/21/2005,19:00:00,1489,1305,617,476,194,12,56.5,0.7924,1.6
1/21/2005,20:00:00,1835,1731,983,355,244,10.4,64.4,0.8123,4.9
1/21/2005,21:00:00,1804,1679,1200,370,243,9.4,69.1,0.815,6.4
1/21/2005,22:00:00,1579,1345,1028,459,230,8.9,71,0.8115,3.5
1/21/2005,23:00:00,1508,1246,797,496,207,8.1,73.8,0.7968,1.7
1/22/2005,0:00:00,1535,1300,977,483,223,7.3,76.8,0.7904,2.6
1/22/2005,1:00:00,1395,1131,811,552,216,7.3,76.7,0.7862,1.6
1/22/2005,2:00:00,1392,1153,757,542,198,7.1,77.3,0.7826,1.5
1/22/2005,3:00:00,1326,1087,-200,571,-200,6.7,78.7,0.7779,0.9
1/22/2005,4:00:00,1297,1032,388,605,126,7,77.8,0.7848,0.5
1/22/2005,5:00:00,1331,1106,497,568,144,5.7,80.5,0.7416,0.9
1/22/2005,6:00:00,1288,1036,582,590,183,5.2,81.4,0.7276,0.4
1/22/2005,7:00:00,1322,1091,574,565,193,5.6,80.4,0.7349,0.5
1/22/2005,8:00:00,1390,1167,588,522,196,6.3,78.8,0.7544,0.8
1/22/2005,9:00:00,1443,1207,645,502,208,6.9,76.9,0.7682,1.4
1/22/2005,10:00:00,1496,1254,643,484,217,9.2,67.7,0.79,1.6
1/22/2005,11:00:00,1439,1198,628,502,246,11.6,59.8,0.8152,1.5
1/22/2005,12:00:00,1432,1150,547,527,204,14,52,0.8288,1
1/22/2005,13:00:00,1398,1149,461,535,192,15,50.2,0.8495,1
1/22/2005,14:00:00,1380,1206,455,515,186,14.9,49.9,0.8394,1.3
1/22/2005,15:00:00,1022,857,244,770,133,15.8,33.8,0.6034,0.1
1/22/2005,16:00:00,973,806,202,851,126,15.4,29.3,0.5068,-200
1/22/2005,17:00:00,951,862,256,823,138,14.4,25.7,0.4193,-200
1/22/2005,18:00:00,987,925,310,776,148,13.4,27.2,0.4157,0.1
1/22/2005,19:00:00,1100,1057,391,687,167,12.2,28.7,0.4077,0.4
1/22/2005,20:00:00,1064,1072,444,704,175,11.3,25.7,0.3422,0.7
1/22/2005,21:00:00,1316,1327,794,549,224,9.7,31.9,0.3848,2.7
1/22/2005,22:00:00,1262,1208,716,587,215,8.4,36.5,0.4035,2.1
1/22/2005,23:00:00,1259,1152,565,610,196,8.2,36.8,0.4016,1.3
1/23/2005,0:00:00,1166,981,451,697,195,8,36,0.3872,0.8
1/23/2005,1:00:00,1066,880,313,784,181,7,39.9,0.4006,-200
1/23/2005,2:00:00,1051,883,241,783,150,5.7,44.3,0.4093,-200
1/23/2005,3:00:00,992,808,-200,849,-200,4.7,46.6,0.4025,-200
1/23/2005,4:00:00,969,788,224,854,139,4.2,50.8,0.4234,-200
1/23/2005,5:00:00,862,609,82,1101,74,4.6,45.1,0.3861,-200
1/23/2005,6:00:00,859,581,89,1112,73,2.7,53.3,0.4006,-200
1/23/2005,7:00:00,849,552,93,1165,77,3.1,51,0.3947,-200
1/23/2005,8:00:00,879,594,134,1119,98,2.5,54.1,0.4017,-200
1/23/2005,9:00:00,956,735,189,915,121,3.1,53.5,0.4123,-200
1/23/2005,10:00:00,1039,828,292,791,162,5,47.5,0.418,-200
1/23/2005,11:00:00,1066,871,326,775,178,5.8,43.4,0.4032,-200
1/23/2005,12:00:00,1124,927,397,722,206,7.1,42.8,0.4327,-200
1/23/2005,13:00:00,1160,948,371,712,191,7.9,41.6,0.4459,-200
1/23/2005,14:00:00,1110,896,305,737,175,8.1,41.2,0.448,-200
1/23/2005,15:00:00,1138,940,328,706,169,8.3,41.3,0.4533,-200
1/23/2005,16:00:00,1095,857,281,756,180,8.9,49.1,0.5629,-200
1/23/2005,17:00:00,1045,694,168,911,124,7.1,66,0.6678,-200
1/23/2005,18:00:00,1078,727,183,849,130,5.7,75.1,0.6942,-200
1/23/2005,19:00:00,1169,846,217,767,141,5.4,77.6,0.7031,-200
1/23/2005,20:00:00,1174,926,245,674,157,5.4,78.2,0.7074,-200
1/23/2005,21:00:00,1075,749,154,827,123,7.3,68.1,0.6979,-200
1/23/2005,22:00:00,1044,685,141,903,104,5.8,74.4,0.6924,-200
1/23/2005,23:00:00,1110,782,210,798,134,6.2,72.3,0.6887,-200
1/24/2005,0:00:00,1086,733,140,848,105,5.9,72.7,0.6791,-200
1/24/2005,1:00:00,1092,811,191,773,121,5,76.5,0.6728,-200
1/24/2005,2:00:00,1127,884,248,704,136,4,80.4,0.663,0.1
1/24/2005,3:00:00,881,578,-200,1017,-200,5.8,59,0.5493,-200
1/24/2005,4:00:00,831,498,50,1237,48,5.8,59.5,0.5519,-200
1/24/2005,5:00:00,791,459,43,1421,40,6.6,51.3,0.5026,0.3
1/24/2005,6:00:00,836,520,86,1296,67,7,47.2,0.4745,0.5
1/24/2005,7:00:00,907,644,152,1028,104,6.6,47.9,0.4686,0.6
1/24/2005,8:00:00,1174,1018,341,688,169,7.2,49.8,0.5061,1.8
1/24/2005,9:00:00,1094,967,355,682,203,6.9,52.8,0.5293,2
1/24/2005,10:00:00,992,800,327,797,183,8.7,46.7,0.5249,1.4
1/24/2005,11:00:00,955,783,240,844,151,10,40.6,0.4971,0.6
1/24/2005,12:00:00,959,771,217,852,138,11.8,35.4,0.4877,0.5
1/24/2005,13:00:00,981,804,191,829,127,10.7,37.2,0.4788,0.7
1/24/2005,14:00:00,947,791,-200,825,-200,10.9,34.9,0.456,0.7
1/24/2005,15:00:00,1023,898,256,759,148,10.7,33.1,0.4256,1.1
1/24/2005,16:00:00,1009,860,287,787,172,10.6,34.2,0.4375,1.3
1/24/2005,17:00:00,1007,884,278,780,163,8.9,38.1,0.4341,1
1/24/2005,18:00:00,1054,992,302,715,180,7.8,39.7,0.4206,1.5
1/24/2005,19:00:00,1018,934,259,740,169,7.3,42.2,0.4341,1.5
1/24/2005,20:00:00,976,870,221,795,152,6.9,42.5,0.4257,1.2
1/24/2005,21:00:00,872,689,142,970,107,6.6,43.2,0.4247,0.3
1/24/2005,22:00:00,805,559,93,1183,75,6.4,41.7,0.4034,-200
1/24/2005,23:00:00,800,541,71,1250,58,6.1,42.6,0.4041,-200
1/25/2005,0:00:00,785,504,66,1306,57,5.9,41.8,0.3928,-200
1/25/2005,1:00:00,757,459,49,1447,44,5.7,41.5,0.3836,-200
1/25/2005,2:00:00,751,424,29,1583,29,5.5,42.4,0.3867,-200
1/25/2005,3:00:00,766,412,-200,1651,-200,4.5,52,0.4436,-200
1/25/2005,4:00:00,759,399,19,1696,19,4.3,51.6,0.4323,-200
1/25/2005,5:00:00,758,388,20,1785,20,3.7,56.3,0.453,-200
1/25/2005,6:00:00,761,383,39,1745,35,3.3,58.1,0.4559,-200
1/25/2005,7:00:00,762,434,77,1556,60,3.9,47.3,0.3862,-200
1/25/2005,8:00:00,869,646,180,1068,115,4.3,45.9,0.3843,0.2
1/25/2005,9:00:00,938,785,243,853,157,4.2,50.1,0.4168,0.7
1/25/2005,10:00:00,951,769,236,856,147,3.4,62.7,0.4943,0.5
1/25/2005,11:00:00,892,702,297,935,188,5,51.4,0.4534,0.4
1/25/2005,12:00:00,876,703,235,968,126,5.7,44.1,0.4063,0.3
1/25/2005,13:00:00,872,686,186,972,114,5.2,44.5,0.3968,0.3
1/25/2005,14:00:00,893,722,196,932,123,4.7,48.6,0.4194,0.4
1/25/2005,15:00:00,879,687,167,980,107,4.5,51,0.4327,0.2
1/25/2005,16:00:00,896,689,211,966,121,5.1,50.1,0.4432,0.4
1/25/2005,17:00:00,909,706,194,928,118,5,50.4,0.443,0.4
1/25/2005,18:00:00,958,758,206,858,134,4.3,56.4,0.4721,0.7
1/25/2005,19:00:00,984,803,211,813,142,4.3,56.7,0.476,1
1/25/2005,20:00:00,991,814,197,790,133,4.3,57,0.4771,1.1
1/25/2005,21:00:00,881,638,139,990,106,3.5,60.3,0.4782,0.3
1/25/2005,22:00:00,853,616,113,1071,87,4.1,52.5,0.4351,0.1
1/25/2005,23:00:00,804,546,81,1194,67,3.9,50.6,0.4127,-200
1/26/2005,0:00:00,788,514,63,1285,55,3.9,47.7,0.3901,-200
1/26/2005,1:00:00,788,487,55,1346,49,4,47.8,0.3939,-200
1/26/2005,2:00:00,763,428,31,1532,30,3.9,50.9,0.4144,-200
1/26/2005,3:00:00,771,410,-200,1622,-200,3,57.7,0.4423,-200
1/26/2005,4:00:00,747,390,20,1775,20,3.3,52.8,0.4137,-200
1/26/2005,5:00:00,744,383,17,1881,17,2.7,53.9,0.4062,-200
1/26/2005,6:00:00,774,441,42,1646,35,2.8,54.4,0.411,-200
1/26/2005,7:00:00,800,492,90,1310,71,3.6,49,0.3915,-200
1/26/2005,8:00:00,896,668,227,1043,136,3.3,50.2,0.3934,0.3
1/26/2005,9:00:00,913,733,250,902,163,3.5,47.5,0.3778,0.6
1/26/2005,10:00:00,871,638,219,1022,143,4.3,49.4,0.4136,0.3
1/26/2005,11:00:00,872,662,211,1007,134,4.5,48.4,0.4131,0.1
1/26/2005,12:00:00,858,634,189,1053,130,4.3,50,0.4199,0.1
1/26/2005,13:00:00,876,683,180,993,122,4.3,49.7,0.4166,0.2
1/26/2005,14:00:00,900,751,197,891,129,4.9,45.3,0.3955,0.5
1/26/2005,15:00:00,864,678,198,987,132,5.6,42.4,0.3884,0.3
1/26/2005,16:00:00,902,721,203,924,133,5.7,43.1,0.3984,0.3
1/26/2005,17:00:00,916,720,188,912,126,4.8,49.7,0.4305,0.3
1/26/2005,18:00:00,1004,918,294,752,177,5.1,43,0.3821,1
1/26/2005,19:00:00,1024,945,302,729,185,5.3,44.4,0.397,1.4
1/26/2005,20:00:00,1011,884,261,763,169,4.9,47.9,0.418,1.4
1/26/2005,21:00:00,1006,822,232,794,151,4.7,50.8,0.4398,1.1
1/26/2005,22:00:00,913,645,154,966,114,4.6,54.8,0.4704,0.4
1/26/2005,23:00:00,905,620,120,986,90,4,56.8,0.4688,0.2
1/27/2005,0:00:00,872,628,117,1009,87,4.2,46.8,0.39,0.2
1/27/2005,1:00:00,843,597,108,1059,83,4.5,42,0.3571,0.2
1/27/2005,2:00:00,863,622,97,1025,74,4.1,42.1,0.3487,0.2
1/27/2005,3:00:00,791,480,-200,1259,-200,4.5,39.7,0.3379,-200
1/27/2005,4:00:00,769,412,28,1481,28,4.4,42.2,0.3571,-200
1/27/2005,5:00:00,778,417,27,1531,26,4.1,45.9,0.3804,0.4
1/27/2005,6:00:00,801,470,81,1313,61,4.3,42.5,0.3556,0.5
1/27/2005,7:00:00,827,533,129,1198,91,4.6,38.1,0.3267,0.7
1/27/2005,8:00:00,1038,837,336,822,184,4.6,39.4,0.3367,1.9
1/27/2005,9:00:00,1040,917,335,739,204,4.8,41.9,0.3634,2.4
1/27/2005,10:00:00,980,790,318,839,185,5.9,40.2,0.376,2
1/27/2005,11:00:00,912,683,201,961,125,7,38.4,0.3861,1.3
1/27/2005,12:00:00,887,649,166,1009,104,6.6,40.2,0.3944,1
1/27/2005,13:00:00,922,716,192,930,115,6.6,41.2,0.4046,1.2
1/27/2005,14:00:00,928,748,198,900,126,7.3,36.8,0.3779,1.5
1/27/2005,15:00:00,921,736,198,921,125,7.3,35,0.3584,1.3
1/27/2005,16:00:00,905,747,223,924,139,7,33.5,0.3367,1.5
1/27/2005,17:00:00,906,769,224,913,142,6.5,32.4,0.3155,1.5
1/27/2005,18:00:00,981,886,266,819,170,5.7,33.9,0.3131,2.1
1/27/2005,19:00:00,1053,987,326,750,195,5,36.1,0.3178,2.6
1/27/2005,20:00:00,1086,1032,343,717,202,4.7,38.3,0.3306,3
1/27/2005,21:00:00,967,811,243,863,168,4.5,39.9,0.339,2
1/27/2005,22:00:00,902,689,177,995,128,4.3,41.1,0.3451,1.4
1/27/2005,23:00:00,916,725,155,953,115,4,43.1,0.3551,1.3
1/28/2005,0:00:00,895,677,143,999,111,3.7,46,0.3701,1.2
1/28/2005,1:00:00,866,613,124,1075,97,3.3,47.4,0.3716,1.1
1/28/2005,2:00:00,861,585,94,1120,77,3,49.1,0.3774,0.9
1/28/2005,3:00:00,845,534,-200,1146,-200,3.5,48,0.3822,0.8
1/28/2005,4:00:00,849,522,56,1158,51,3.6,48,0.3835,0.6
1/28/2005,5:00:00,818,486,58,1282,49,4,47.8,0.3919,0.5
1/28/2005,6:00:00,864,554,105,1159,79,4.1,48.1,0.3975,0.6
1/28/2005,7:00:00,856,559,122,1138,92,4.1,47.4,0.3926,0.7
1/28/2005,8:00:00,1024,823,274,827,167,4.2,48.7,0.4073,1.6
1/28/2005,9:00:00,1050,909,342,742,206,4.1,49.8,0.4117,2.2
1/28/2005,10:00:00,984,832,296,822,184,4.3,48.4,0.4043,1.8
1/28/2005,11:00:00,990,808,279,838,176,4.6,49.7,0.4271,1.5
1/28/2005,12:00:00,970,798,325,842,191,4.5,49.6,0.421,1.8
1/28/2005,13:00:00,943,781,222,871,147,4.4,48.4,0.4087,1.4
1/28/2005,14:00:00,994,871,279,793,174,4.7,47.2,0.4075,2.1
1/28/2005,15:00:00,932,767,248,888,167,4.2,49.5,0.4118,1.6
1/28/2005,16:00:00,891,706,193,949,138,3.4,50.7,0.3991,1.3
1/28/2005,17:00:00,-200,-200,256,-200,164,-200,-200,-200,1.9
1/28/2005,18:00:00,-200,-200,288,-200,190,-200,-200,-200,2.4
1/28/2005,19:00:00,-200,-200,300,-200,198,-200,-200,-200,3
1/28/2005,20:00:00,-200,-200,224,-200,155,-200,-200,-200,1.9
1/28/2005,21:00:00,-200,-200,219,-200,153,-200,-200,-200,1.8
1/28/2005,22:00:00,-200,-200,145,-200,110,-200,-200,-200,1.1
1/28/2005,23:00:00,-200,-200,115,-200,91,-200,-200,-200,1.1
1/29/2005,0:00:00,-200,-200,136,-200,105,-200,-200,-200,1.1
1/29/2005,1:00:00,-200,-200,107,-200,85,-200,-200,-200,1
1/29/2005,2:00:00,793,480,70,1306,60,1.9,49.7,0.3528,0.7
1/29/2005,3:00:00,790,455,-200,1376,-200,1.6,52.9,0.3692,0.6
1/29/2005,4:00:00,776,445,37,1460,34,1.4,53.8,0.3687,0.5
1/29/2005,5:00:00,766,448,33,1494,31,1,54.7,0.3657,0.5
1/29/2005,6:00:00,774,458,43,1473,37,1.4,52.3,0.3591,0.4
1/29/2005,7:00:00,801,494,73,1324,58,1.6,51,0.3561,0.5
1/29/2005,8:00:00,847,586,125,1163,92,1.4,53.1,0.3642,0.8
1/29/2005,9:00:00,874,641,154,1022,110,1.7,54.1,0.3785,1.1
1/29/2005,10:00:00,879,642,140,1027,101,2.5,51,0.3778,1.1
1/29/2005,11:00:00,888,652,150,1025,96,2.9,48.7,0.3706,1.1
1/29/2005,12:00:00,873,610,139,1051,102,3.6,45.8,0.3674,1.1
1/29/2005,13:00:00,877,618,135,1027,96,3.1,48.1,0.3722,1.1
1/29/2005,14:00:00,893,653,152,987,102,3.4,46.6,0.3668,1.2
1/29/2005,15:00:00,866,602,121,1071,88,3.7,45.8,0.3697,1
1/29/2005,16:00:00,873,629,122,1049,87,4.4,43.7,0.3688,1.2
1/29/2005,17:00:00,911,676,167,998,115,4,44.9,0.3689,1.3
1/29/2005,18:00:00,908,653,165,980,118,3.3,46.8,0.3671,1.4
1/29/2005,19:00:00,907,657,190,981,134,3.1,48.1,0.3707,1.3
1/29/2005,20:00:00,925,678,176,960,125,2.8,49,0.37,1.4
1/29/2005,21:00:00,920,649,196,983,140,3.1,47.4,0.3661,1.5
1/29/2005,22:00:00,865,561,103,1102,83,2.9,49,0.3725,1
1/29/2005,23:00:00,867,553,91,1136,73,2.8,49.1,0.3726,1
1/30/2005,0:00:00,900,604,119,1051,92,2.9,49.7,0.3782,1.1
1/30/2005,1:00:00,901,599,147,1023,109,3.8,46.5,0.3762,1.3
1/30/2005,2:00:00,863,560,101,1107,82,3.2,46.9,0.3658,1
1/30/2005,3:00:00,884,599,-200,1065,-200,3.1,45.2,0.3504,1.1
1/30/2005,4:00:00,873,565,102,1097,83,3.1,44.8,0.3473,-200
1/30/2005,5:00:00,806,459,55,1322,50,3.1,44.4,0.342,0.6
1/30/2005,6:00:00,801,454,51,1374,44,3,43.4,0.3337,0.5
1/30/2005,7:00:00,790,431,53,1439,49,2.8,43.8,0.3308,0.4
1/30/2005,8:00:00,805,465,74,1358,62,2.7,43.2,0.3259,0.5
1/30/2005,9:00:00,843,520,113,1202,85,3.3,42.3,0.3299,0.7
1/30/2005,10:00:00,849,537,107,1148,82,4.6,39,0.333,0.8
1/30/2005,11:00:00,872,583,101,1126,77,5.6,37.5,0.3426,0.8
1/30/2005,12:00:00,890,585,129,1097,92,7.2,34.2,0.3488,1
1/30/2005,13:00:00,874,552,126,1128,95,6.9,35.6,0.3561,0.9
1/30/2005,14:00:00,863,553,132,1133,95,8.2,30.1,0.3281,0.9
1/30/2005,15:00:00,840,566,101,1176,76,7.6,27.9,0.2927,0.9
1/30/2005,16:00:00,845,569,128,1151,95,7.9,25.9,0.2774,1
1/30/2005,17:00:00,888,625,170,1062,118,7.8,28.3,0.3017,1
1/30/2005,18:00:00,845,582,174,1120,123,6.3,28.8,0.2772,1.1
1/30/2005,19:00:00,880,641,215,1077,140,5.4,30.1,0.2726,1.2
1/30/2005,20:00:00,917,708,248,972,163,5,31.1,0.273,1.6
1/30/2005,21:00:00,927,715,247,965,164,4.6,33.8,0.2898,1.7
1/30/2005,22:00:00,868,615,154,1095,120,4.3,36.6,0.3064,1.1
1/30/2005,23:00:00,932,685,186,996,130,4,39,0.3203,1.3
1/31/2005,0:00:00,971,741,231,901,145,2.9,42.8,0.3276,1.7
1/31/2005,1:00:00,891,650,174,987,126,3.4,38.9,0.3076,1.5
1/31/2005,2:00:00,806,495,68,1282,61,4,36.4,0.2982,0.8
1/31/2005,3:00:00,787,446,-200,1395,-200,4,36.4,0.2989,0.5
1/31/2005,4:00:00,791,435,39,1486,37,3.7,37.7,0.3024,0.4
1/31/2005,5:00:00,787,415,39,1474,37,3.4,38.9,0.3075,0.4
1/31/2005,6:00:00,814,449,54,1363,50,3.7,37.5,0.3012,0.4
1/31/2005,7:00:00,844,538,158,1164,109,3.7,35.2,0.2833,0.7
1/31/2005,8:00:00,1049,863,350,826,198,3.7,33.9,0.2732,1.8
1/31/2005,9:00:00,1201,1116,-200,617,-200,4.4,38.8,0.328,-200
1/31/2005,10:00:00,1293,1153,584,602,283,6.6,34.4,0.3359,3.5
1/31/2005,11:00:00,1121,1066,478,683,256,10,22.4,0.2753,2.8
1/31/2005,12:00:00,1112,1078,563,683,261,11.9,18.6,0.2581,3.1
1/31/2005,13:00:00,1060,1048,414,707,181,12.5,17.2,0.2477,2.5
1/31/2005,14:00:00,1056,1040,398,711,194,13.2,17.3,0.2606,2.7
1/31/2005,15:00:00,1131,1139,451,643,214,13.5,18.7,0.2872,2.9
1/31/2005,16:00:00,1162,1170,503,618,204,14.1,18.2,0.2908,3.2
1/31/2005,17:00:00,1283,1328,640,552,228,13,20.3,0.303,4.1
1/31/2005,18:00:00,1414,1490,843,488,270,10.4,24.7,0.3116,6.1
1/31/2005,19:00:00,1486,1570,954,455,285,8.6,29.8,0.3344,6.8
1/31/2005,20:00:00,1523,1533,984,456,282,7.3,36.8,0.3771,6.8
1/31/2005,21:00:00,1283,1149,586,587,235,6.3,39.4,0.3795,3.7
1/31/2005,22:00:00,1109,863,360,737,208,5.4,43.5,0.3922,2.1
1/31/2005,23:00:00,1055,782,231,798,161,5.1,45.6,0.4056,1.4
2/1/2005,0:00:00,1038,756,200,813,146,4.2,49.4,0.412,1.3
2/1/2005,1:00:00,996,698,153,871,123,4.1,50.1,0.415,1.1
2/1/2005,2:00:00,995,680,135,879,109,4.1,51.5,0.4263,1
2/1/2005,3:00:00,1000,670,-200,868,-200,3.7,57.5,0.4621,0.9
2/1/2005,4:00:00,1042,688,196,814,115,2.5,64.8,0.4807,0.8
2/1/2005,5:00:00,1042,701,208,795,114,1.8,68.9,0.4878,0.9
2/1/2005,6:00:00,1024,724,241,814,122,2,64.9,0.4661,1.1
2/1/2005,7:00:00,1147,886,417,702,149,2.2,65.3,0.473,1.6
2/1/2005,8:00:00,1496,1298,896,492,187,3.1,64,0.4938,3.7
2/1/2005,9:00:00,1541,1353,966,449,198,3.7,61.7,0.4967,4.8
2/1/2005,10:00:00,1491,1215,878,503,196,4.4,58.8,0.4979,4.1
2/1/2005,11:00:00,1533,1334,985,466,218,5.8,54.1,0.502,4.5
2/1/2005,12:00:00,1507,1292,1017,479,227,7.3,50.8,0.5226,4.5
2/1/2005,13:00:00,1451,1264,683,497,181,9.5,47.2,0.5589,3.7
2/1/2005,14:00:00,1432,1264,660,487,179,11.8,44.4,0.6118,4.2
2/1/2005,15:00:00,1408,1202,492,506,151,12.7,45.5,0.6648,3.3
2/1/2005,16:00:00,1377,1129,497,540,162,13.5,44.8,0.6898,3.2
2/1/2005,17:00:00,1454,1190,562,508,165,12.3,48.9,0.6967,3.6
2/1/2005,18:00:00,1268,1128,539,573,173,10.8,40.3,0.5201,3.5
2/1/2005,19:00:00,1259,1211,502,559,188,9.4,36.7,0.4324,4.1
2/1/2005,20:00:00,1261,1143,452,595,186,8.3,39.5,0.4318,4
2/1/2005,21:00:00,1133,971,357,683,172,7.8,41.3,0.4389,3.3
2/1/2005,22:00:00,1054,818,289,777,150,7.3,43.8,0.4505,3
2/1/2005,23:00:00,1055,783,221,805,137,6.7,47.6,0.4688,2.6
2/2/2005,0:00:00,1059,747,204,820,133,6.6,51.2,0.5007,2.6
2/2/2005,1:00:00,1063,769,183,807,122,6.4,52.6,0.5074,2.6
2/2/2005,2:00:00,1135,854,222,722,130,5.3,57.8,0.5177,2.9
2/2/2005,3:00:00,1126,869,-200,680,-200,3.4,66.7,0.5281,2.9
2/2/2005,4:00:00,1058,753,210,764,121,3.3,66.8,0.5215,2.5
2/2/2005,5:00:00,1040,688,185,846,115,3.7,62.9,0.5059,2
2/2/2005,6:00:00,1069,737,257,792,125,2.6,67.5,0.5034,2.2
2/2/2005,7:00:00,1042,771,297,795,136,3.5,60.9,0.4857,2.4
2/2/2005,8:00:00,1322,1151,573,566,174,2.7,63.4,0.4787,4
2/2/2005,9:00:00,1549,1485,883,422,224,2.8,64.2,0.4859,6.7
2/2/2005,10:00:00,1416,1285,824,501,230,5.8,53.1,0.4942,5.6
2/2/2005,11:00:00,1337,1143,693,560,205,9.7,40.1,0.4832,4.3
2/2/2005,12:00:00,1281,1132,714,577,204,12.7,30,0.4398,4
2/2/2005,13:00:00,1037,981,388,721,139,13.7,20.7,0.3221,2.6
2/2/2005,14:00:00,1028,983,337,728,133,13.7,19.9,0.3114,2.2
2/2/2005,15:00:00,984,913,326,762,127,14.1,18.1,0.2884,1.9
2/2/2005,16:00:00,1010,940,329,759,124,14.5,18,0.2956,1.8
2/2/2005,17:00:00,1113,1096,465,645,158,13.2,20.4,0.3074,3.1
2/2/2005,18:00:00,1253,1284,612,536,171,10.5,25.1,0.3194,4.8
2/2/2005,19:00:00,1400,1499,759,461,193,8.9,31.4,0.3597,5.8
2/2/2005,20:00:00,1470,1584,771,436,195,8.2,36.2,0.3953,5.9
2/2/2005,21:00:00,1281,1168,655,571,212,6.7,39.6,0.3906,4.1
2/2/2005,22:00:00,1084,855,332,748,193,5.8,42,0.3904,1.8
2/2/2005,23:00:00,1097,892,287,719,167,4.9,45.9,0.3999,1.7
2/3/2005,0:00:00,1032,791,242,793,156,4.5,47.9,0.4079,1.7
2/3/2005,1:00:00,1046,812,242,782,153,3.9,51.6,0.4226,1.5
2/3/2005,2:00:00,975,707,192,860,128,3.4,54.7,0.4323,1.1
2/3/2005,3:00:00,932,642,-200,950,-200,3.3,56.1,0.4379,0.9
2/3/2005,4:00:00,926,623,134,954,96,2,60.8,0.4337,-200
2/3/2005,5:00:00,932,645,142,916,105,1.2,63.7,0.4327,0.3
2/3/2005,6:00:00,937,640,194,923,130,2.1,60.3,0.4368,0.4
2/3/2005,7:00:00,996,724,216,861,134,1.3,63.1,0.4322,0.6
2/3/2005,8:00:00,1382,1202,728,534,275,1.3,64.8,0.441,3
2/3/2005,9:00:00,1544,1530,975,416,309,2.1,62.2,0.4491,5.6
2/3/2005,10:00:00,1429,1317,947,495,322,5.1,50.8,0.4499,4.9
2/3/2005,11:00:00,1312,1164,790,570,333,8.5,39.7,0.4425,3.5
2/3/2005,12:00:00,1205,989,551,643,235,11.5,33,0.4476,2.2
2/3/2005,13:00:00,1322,1110,565,568,241,12.2,34.3,0.4864,2.7
2/3/2005,14:00:00,1301,1074,532,574,214,13.5,35,0.5396,2.7
2/3/2005,15:00:00,1280,1030,459,597,174,14.9,34.9,0.5869,2.1
2/3/2005,16:00:00,1256,986,407,612,157,15.7,34.5,0.6111,2
2/3/2005,17:00:00,1358,1128,434,545,170,14.7,37.2,0.618,2.4
2/3/2005,18:00:00,1713,1605,980,383,212,12.2,44.8,0.6342,6.7
2/3/2005,19:00:00,1655,1527,966,393,249,10.3,52.4,0.6578,6.4
2/3/2005,20:00:00,1444,1227,646,485,231,9.3,55.5,0.6503,3.9
2/3/2005,21:00:00,1314,1069,471,571,216,8.3,57.6,0.6304,2.7
2/3/2005,22:00:00,1368,1164,528,524,217,6.3,65.1,0.6237,3
2/3/2005,23:00:00,1195,943,378,645,203,6.5,63.1,0.6132,2.1
2/4/2005,0:00:00,1083,828,235,734,161,6,62.7,0.589,1.2
2/4/2005,1:00:00,1055,771,217,781,147,5.1,65.4,0.5797,1.2
2/4/2005,2:00:00,973,672,141,887,111,4.7,64.6,0.5568,0.7
2/4/2005,3:00:00,1039,777,-200,778,-200,2.9,72.2,0.5523,0.9
2/4/2005,4:00:00,949,657,158,895,115,5,63.5,0.5575,0.8
2/4/2005,5:00:00,920,601,87,974,80,3.9,65.5,0.5367,0.4
2/4/2005,6:00:00,989,703,194,843,122,1.8,74.5,0.5271,0.7
2/4/2005,7:00:00,1100,854,401,714,186,1.8,73.7,0.5198,1.4
2/4/2005,8:00:00,1411,1288,887,492,306,2.3,70.9,0.5182,4
2/4/2005,9:00:00,1328,1300,654,499,301,4.4,61.1,0.5176,3.9
2/4/2005,10:00:00,1308,1189,566,534,274,7.7,49.8,0.5267,3.1
2/4/2005,11:00:00,1280,1127,649,558,247,12.1,36.9,0.5212,3.2
2/4/2005,12:00:00,1056,857,309,735,169,15,28.5,0.4821,1.5
2/4/2005,13:00:00,1019,825,229,781,138,14.5,28.3,0.4665,1.2
2/4/2005,14:00:00,1084,923,312,712,149,12.9,31.8,0.4707,1.9
2/4/2005,15:00:00,998,841,276,792,165,12.1,32.3,0.4548,1.5
2/4/2005,16:00:00,987,816,236,816,156,11.3,33.5,0.4476,1.4
2/4/2005,17:00:00,1079,932,312,719,184,11.4,32.6,0.4373,1.9
2/4/2005,18:00:00,1096,954,345,687,197,9.1,37.8,0.4372,2.2
2/4/2005,19:00:00,1146,1043,386,639,204,8.1,41,0.4458,3
2/4/2005,20:00:00,1125,1025,356,653,207,7.7,41.9,0.4409,2.6
